0, 0.000000,0.000000,0.000000,
0, 0.000000,0.000000,0.000000,
0, 0.000000,0.000000,0.000000,
0, 0.000000,0.000000,0.000000,
0, 0.000000,0.000000,0.000000,
0, 0.000000,0.000000,0.000000,
0, -20.084019,-17.338157,-20.084019,
0, -20.084019,-17.338157,-20.084019,
0, -20.084019,-17.338157,-20.084019,
0, -20.084019,-17.338157,-20.084019,
0, -20.084019,-17.338157,-20.084019,
0, -13.376271,-11.728753,-20.084019,
0, -13.376271,-11.728753,-20.084019,
0, -13.376271,-11.728753,-20.084019,
0, -13.376271,-11.728753,-20.084019,
0, -13.376271,-11.728753,-20.084019,
0, -13.376271,-11.728753,-20.084019,
0, -5.570177,-6.393936,-15.651413,
0, -5.570177,-6.393936,-15.651413,
0, -5.570177,-6.393936,-15.651413,
0, -5.570177,-6.393936,-15.651413,
0, -5.570177,-6.393936,-15.651413,
0, -5.570177,-6.393936,-15.651413,
0, 0.313813,-0.941438,-10.630409,
0, 0.313813,-0.941438,-10.630409,
0, 0.313813,-0.941438,-10.630409,
0, 0.313813,-0.941438,-10.630409,
0, 0.313813,-0.941438,-10.630409,
0, 5.648630,7.570734,-3.412714,
0, 5.648630,7.570734,-3.412714,
0, 5.648630,7.570734,-3.412714,
0, 5.648630,7.570734,-3.412714,
0, 5.648630,7.570734,-3.412714,
0, 5.648630,7.570734,-3.412714,
0, 13.690083,18.044236,14.043123,
0, 13.690083,18.044236,14.043123,
0, 13.690083,18.044236,14.043123,
0, 13.690083,18.044236,14.043123,
0, 13.690083,18.044236,14.043123,
0, 13.690083,18.044236,14.043123,
0, 17.769650,20.044793,20.044793,
0, 17.769650,20.044793,20.044793,
0, 17.769650,20.044793,20.044793,
0, 17.769650,20.044793,20.044793,
0, 17.769650,20.044793,20.044793,
0, 20.044793,20.044793,20.044793,
0, 20.044793,20.044793,20.044793,
0, 20.044793,20.044793,20.044793,
0, 20.044793,20.044793,20.044793,
0, 20.044793,20.044793,20.044793,
0, 20.044793,20.044793,20.044793,
0, 18.711088,20.044793,20.044793,
0, 18.711088,20.044793,20.044793,
0, 18.711088,20.044793,20.044793,
0, 18.711088,20.044793,20.044793,
0, 18.711088,20.044793,20.044793,
0, 13.886216,20.044793,20.044793,
0, 13.886216,20.044793,20.044793,
0, 13.886216,20.044793,20.044793,
0, 13.886216,20.044793,20.044793,
0, 13.886216,20.044793,20.044793,
0, 13.886216,20.044793,20.044793,
0, 11.571847,20.044793,20.044793,
0, 11.571847,20.044793,20.044793,
0, 11.571847,20.044793,20.044793,
0, 11.571847,20.044793,20.044793,
0, 11.571847,20.044793,20.044793,
0, 11.571847,20.044793,20.044793,
0, 14.003896,20.044793,20.044793,
0, 14.003896,20.044793,20.044793,
0, 14.003896,20.044793,20.044793,
0, 14.003896,20.044793,20.044793,
0, 14.003896,20.044793,20.044793,
0, 15.023788,11.336487,17.769650,
0, 15.023788,11.336487,17.769650,
0, 15.023788,11.336487,17.769650,
