
0, 0.509946,-9.571290,20.044793,
0, 0.509946,-9.571290,20.044793,
0, 0.509946,-9.571290,20.044793,
0, 0.509946,-9.571290,20.044793,
0, -5.334818,-7.766867,20.044793,
0, -5.334818,-7.766867,20.044793,
0, -5.334818,-7.766867,20.044793,
0, -5.334818,-7.766867,20.044793,
0, -5.334818,-7.766867,20.044793,
0, -5.334818,-7.766867,20.044793,
0, -13.337044,-2.000557,20.044793,
0, -13.337044,-2.000557,20.044793,
0, -13.337044,-2.000557,20.044793,
0, -13.337044,-2.000557,20.044793,
0, -13.337044,-2.000557,20.044793,
0, -20.084019,-5.923217,20.044793,
0, -20.084019,-5.923217,20.044793,
0, -20.084019,-5.923217,20.044793,
0, -20.084019,-5.923217,20.044793,
0, -20.084019,-5.923217,20.044793,
0, -20.084019,-5.923217,20.044793,
0, -20.084019,0.706079,20.044793,
0, -20.084019,0.706079,20.044793,
0, -20.084019,0.706079,20.044793,
0, -20.084019,0.706079,20.044793,
0, -20.084019,0.706079,20.044793,
0, -20.084019,3.726527,20.044793,
0, -20.084019,3.726527,20.044793,
0, -20.084019,3.726527,20.044793,
0, -20.084019,3.726527,20.044793,
0, -20.084019,3.726527,20.044793,
0, -20.084019,3.726527,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,3.412714,20.044793,
0, -20.084019,3.412714,20.044793,
0, -20.084019,3.412714,20.044793,
0, -20.084019,3.412714,20.044793,
0, -20.084019,3.412714,20.044793,
0, -20.084019,-2.785089,20.044793,
0, -20.084019,-2.785089,20.044793,
0, -20.084019,-2.785089,20.044793,
0, -20.084019,-2.785089,20.044793,
0, -20.084019,-2.785089,20.044793,
0, -20.084019,-2.785089,20.044793,
0, -8.119906,-9.100571,10.473502,
0, -8.119906,-9.100571,10.473502,
0, -8.119906,-9.100571,10.473502,
0, -8.119906,-9.100571,10.473502,
0, -8.119906,-9.100571,10.473502,
0, -4.628739,-13.807763,9.179024,
0, -4.628739,-13.807763,9.179024,
0, -4.628739,-13.807763,9.179024,
0, -4.628739,-13.807763,9.179024,
0, -4.628739,-13.807763,9.179024,
0, -4.628739,-13.807763,9.179024,
0, -8.982891,-1.412158,16.906665,
0, -8.982891,-1.412158,16.906665,
0, -8.982891,-1.412158,16.906665,
0, -8.982891,-1.412158,16.906665,
0, -8.982891,-1.412158,16.906665,
0, -8.982891,-1.412158,16.906665,
0, -12.709418,-2.706635,20.044793,
0, -12.709418,-2.706635,20.044793,
0, -12.709418,-2.706635,20.044793,
0, -12.709418,-2.706635,20.044793,
0, -12.709418,-2.706635,20.044793,
0, -16.004453,-5.530951,13.337044,
0, -16.004453,-5.530951,13.337044,
0, -16.004453,-5.530951,13.337044,
0, -16.004453,-5.530951,13.337044,
0, -16.004453,-5.530951,13.337044,
0, -16.004453,-5.530951,13.337044,
0, -16.161359,-5.060231,16.671305,
0, -16.161359,-5.060231,16.671305,
0, -16.161359,-5.060231,16.671305,
0, -16.161359,-5.060231,16.671305,
0, -16.161359,-5.060231,16.671305,
0, -16.161359,-5.060231,16.671305,
0, -17.769650,-2.549729,15.180694,
0, -17.769650,-2.549729,15.180694,
0, -17.769650,-2.549729,15.180694,
0, -17.769650,-2.549729,15.180694,
0, -17.769650,-2.549729,15.180694,
0, -19.691753,1.216025,17.338157,
0, -19.691753,1.216025,17.338157,
0, -19.691753,1.216025,17.338157,
0, -19.691753,1.216025,17.338157,
0, -19.691753,1.216025,17.338157,
0, -19.691753,1.216025,17.338157,
0, -20.084019,0.706079,14.709975,
0, -20.084019,0.706079,14.709975,
0, -20.084019,0.706079,14.709975,
0, -20.084019,0.706079,14.709975,
0, -20.084019,0.706079,14.709975,
0, -20.084019,0.706079,14.709975,
0, -20.084019,-0.902212,14.513842,
0, -20.084019,-0.902212,14.513842,
0, -20.084019,-0.902212,14.513842,
0, -20.084019,-0.902212,14.513842,
0, -20.084019,-0.902212,14.513842,
0, -20.084019,-0.745305,15.219921,
0, -20.084019,-0.745305,15.219921,
0, -20.084019,-0.745305,15.219921,
0, -20.084019,-0.745305,15.219921,
0, -20.084019,-0.745305,15.219921,
0, -20.084019,-0.745305,15.219921,
0, -20.084019,0.470719,17.024344,
0, -20.084019,0.470719,17.024344,
0, -20.084019,0.470719,17.024344,
0, -20.084019,0.470719,17.024344,
0, -20.084019,0.470719,17.024344,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -20.084019,0.470719,20.044793,
0, -19.574073,2.314369,20.044793,
0, -19.574073,2.314369,20.044793,
0, -19.574073,2.314369,20.044793,
0, -19.574073,2.314369,20.044793,
0, -19.574073,2.314369,20.044793,
0, -19.574073,2.314369,20.044793,
0, -14.200029,-5.491724,14.474615,
0, -14.200029,-5.491724,14.474615,
0, -14.200029,-5.491724,14.474615,
0, -14.200029,-5.491724,14.474615,
0, -14.200029,-5.491724,14.474615,
0, -8.276813,1.176798,20.044793,
